arm_id,source_commit,queue_size,distribution,worker_concurrency,claim_batch_size,sample_jobs,background_queue_jobs,claim_calls,successful_claim_calls,empty_claims,contention_retries,max_retry_exits,claim_latency_p50_ms,claim_latency_p95_ms,claim_latency_p99_ms,queue_wait_p50_ms,queue_wait_p95_ms,result_commit_latency_p50_ms,result_commit_latency_p95_ms,result_commit_latency_p99_ms,end_to_end_seconds,jobs_per_second,fair_explain_median_ms,legacy_fifo_explain_median_ms,fair_vs_legacy_latency_ratio,worker_process_cpu_percent,worker_process_rss_bytes_peak,postgres_connections_peak,postgres_lock_waiting_connections_peak,submitted_count,unique_job_count,terminal_count,lost_count,duplicate_durable_result_count,stale_success_accepted_count,stale_failure_accepted_count,illegal_state_transition_count,orphan_nonterminal_count,attempt_sequence_mismatch_count,fair_first_secondary_tenant_position,legacy_fifo_first_secondary_tenant_position,stale_evidence_scope,stale_evidence_source_commit
fair-q1000-single_tenant-w1-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,single_tenant,1,1,100,900,100,100,0,0,0,329.962646499979,373.20602394999725,396.8946847100222,3620187.0889999997,3634685.0209,10.493774000011058,15.673069099950965,20.42287643999055,34.39151689700003,2.9076937867990056,508.496,3.113,163.3459685191134,8.88009009648074,100708352,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w2-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,single_tenant,2,1,100,900,100,100,0,46,0,15.840075499994555,91.64213600000697,313.4538518500128,3601601.0425000004,3602829.42035,13.777319000013222,24.53410465001582,27.908965989992687,2.8185313899999755,35.47947003705389,7.584,2.3005,3.2966746359487065,57.425277317916034,101318656,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w4-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,single_tenant,4,1,100,900,100,100,0,158,0,101.46449149999626,479.18597824998403,815.3462411199828,3603081.66,3605151.392,26.810202499973457,78.4035880999994,88.16955950999049,5.147872965999966,19.42549877599304,7.9195,2.6425,2.996972563859981,45.26449662588693,102404096,5,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w8-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,single_tenant,8,1,100,900,105,100,5,547,5,376.7743850000329,2450.705190599956,3176.5260746399895,3607335.69,3612040.0944000003,107.8128574999937,240.5376944500232,293.33238861002036,12.103022364999958,8.262399009456043,7.721,2.108,3.6627134724857684,38.741058486014104,103129088,10,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w1-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,balanced_multi_tenant,1,1,100,900,100,100,0,0,0,15.48416250000173,19.771204549994078,22.546542809971186,3601527.7055,3602668.3122,9.330350999988468,13.251385499998491,14.356502250023507,2.666343899000026,37.50453946975991,9.795000000000002,3.3369999999999997,2.935271201678155,49.572544392931164,103096320,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w2-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,balanced_multi_tenant,2,1,100,900,100,100,0,0,0,23.257987999983243,38.4213142000533,62.761533960014624,3601203.494,3602060.44765,14.768434500012972,20.317146950020515,24.39110765000237,2.040997472000015,48.99565108329505,9.688500000000001,3.2735,2.959676187566825,65.28766263949544,103108608,3,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w4-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,balanced_multi_tenant,4,1,100,900,100,100,0,0,0,61.81109500002435,81.45806560001175,154.28248299996883,3601520.885,3602428.2665999997,30.516599000009137,73.05589079997218,80.03424677998453,2.434385524999982,41.07812791895431,9.7685,3.2915,2.967795837763937,57.58685358597876,103272448,5,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w8-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,balanced_multi_tenant,8,1,100,900,100,100,0,40,0,108.88122349999207,394.9288747999901,490.21891683003815,3602059.9675000003,3603518.93105,105.06372049997026,175.35221299995953,192.4556881600359,3.602782449000017,27.7563248449142,9.988,3.278,3.046979865771812,49.38426769270606,103636992,9,3,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w1-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,skew_20_to_1,1,1,100,900,100,100,0,0,0,13.943619000002627,17.54510610001887,34.43145718001641,3600258.567,3602431.0124,9.610045000016498,13.522229599954015,16.16488365001943,2.5014499449999903,39.97681432718031,5.728,2.186,2.6203110704483072,53.6306761876862,103587840,2,0,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w2-b1,87cf01c06102b6e4fa267ce5f7c96b29756f0fe6,1000,skew_20_to_1,2,1,100,900,100,100,0,1,0,16.340677000016512,22.75793950001912,90.9269494899877,3600285.9869999997,3601777.14655,15.027631500032612,21.19858410001143,26.229082250009697,1.7772096150000039,56.267982772532875,7.9405,2.142,3.7070494864612513,74.73897405174664,103596032,3,1,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
