arm_id,source_commit,queue_size,distribution,worker_concurrency,claim_batch_size,sample_jobs,background_queue_jobs,claim_calls,successful_claim_calls,empty_claims,contention_retries,max_retry_exits,claim_latency_p50_ms,claim_latency_p95_ms,claim_latency_p99_ms,queue_wait_p50_ms,queue_wait_p95_ms,result_commit_latency_p50_ms,result_commit_latency_p95_ms,result_commit_latency_p99_ms,end_to_end_seconds,jobs_per_second,fair_explain_median_ms,legacy_fifo_explain_median_ms,fair_vs_legacy_latency_ratio,worker_process_cpu_percent,worker_process_rss_bytes_peak,postgres_connections_peak,postgres_lock_waiting_connections_peak,submitted_count,unique_job_count,terminal_count,lost_count,duplicate_durable_result_count,stale_success_accepted_count,stale_failure_accepted_count,illegal_state_transition_count,orphan_nonterminal_count,attempt_sequence_mismatch_count,fair_first_secondary_tenant_position,legacy_fifo_first_secondary_tenant_position,stale_evidence_scope,stale_evidence_source_commit
fair-q1000-skew_20_to_1-w4-b1,05dc5264545df0714fa0918818c6383ee7eb3403,1000,skew_20_to_1,4,1,100,900,100,100,0,53,0,46.64061149992449,141.01325880019422,194.44169611011154,3600201.674,3602341.1355500002,29.115981499899135,57.033439599877056,71.39013877983872,2.48500104499999,40.24143176969988,5.319,2.4085,2.208428482457961,69.68846429599814,104259584,5,1,100,100,100,0,0,0,0,0,0,0,1,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w8-b1,05dc5264545df0714fa0918818c6383ee7eb3403,1000,skew_20_to_1,8,1,100,900,100,100,0,193,0,241.14928049993978,1385.8631161499943,1522.303832690237,3600144.694,3606237.1136499997,105.99797849999959,187.9391268497102,205.20783202992428,6.45237325800008,15.498173462921319,8.25,1.8465,4.467912266450041,40.52127269231154,104312832,10,2,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w1-b1,05dc5264545df0714fa0918818c6383ee7eb3403,1000,many_small_tenants,1,1,100,900,100,100,0,0,0,17.33277499988617,21.476979449835195,31.37441783985661,3601648.546,3602932.60095,9.441904999675899,14.115328399884675,15.384360929929255,2.8782975320000332,34.74275987392913,7.8725000000000005,2.7685,2.843597616037566,52.63364840351692,104452096,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w2-b1,05dc5264545df0714fa0918818c6383ee7eb3403,1000,many_small_tenants,2,1,100,900,100,100,0,0,0,25.94812200004526,34.785180550079524,71.06797729025402,3601296.7419999996,3602245.87965,14.668133499981195,20.74475365016042,22.799265869984996,2.16637383699981,46.16008478873112,8.292000000000002,3.0875,2.6856680161943327,70.10446895459499,104673280,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w4-b1,05dc5264545df0714fa0918818c6383ee7eb3403,1000,many_small_tenants,4,1,100,900,100,100,0,0,0,51.28253850011788,71.3367695002944,158.50468247021126,3601386.701,3602196.7870500004,28.544468999825767,42.67475019994435,53.62271223981232,2.119144578000032,47.18885206708085,8.4205,3.1225,2.6967173738991193,71.00537167785335,104693760,5,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w8-b1,05dc5264545df0714fa0918818c6383ee7eb3403,1000,many_small_tenants,8,1,100,900,100,100,0,0,0,152.88136650019624,329.08398090016817,353.2409682197749,3601950.6115,3603179.36025,79.65932949991839,155.71794689985836,166.4860927601422,3.1542409779999616,31.70334818977842,15.9165,3.1445,5.06169502305613,51.83681485987029,105082880,9,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w1-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,single_tenant,1,1,100,9900,100,100,0,0,0,62.166146999970806,67.70747955019942,76.2433777399702,3604601.7994999997,3607961.24805,11.841073999903529,17.930863200103886,22.511927560031086,7.647155146999921,13.076758360163689,52.3955,28.0065,1.8708335564958134,23.23599431217363,105062400,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w2-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,single_tenant,2,1,100,9900,100,100,0,3,0,114.25872199993137,172.31936015041356,234.82466196987934,3604488.387,3608173.02235,17.948147999959474,68.15226879989496,75.12542321986987,7.93895105699994,12.596122495531434,49.0595,24.268,2.021571616944124,23.63359008676172,105177088,3,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w4-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,single_tenant,4,1,100,9900,100,100,0,19,0,306.8185194999842,698.4271326501357,780.3416836800358,3606500.7945,3612052.82015,102.22614550002618,201.0479154503173,292.0516755600329,12.119901802000186,8.25089193243271,44.923500000000004,23.709,1.8947867898266484,19.218831943139865,105566208,5,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w8-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,single_tenant,8,1,100,9900,100,100,0,105,0,1072.6211079997938,3903.702451300045,5493.826238520285,3612338.4505000003,3623847.9356,310.04872049993537,803.8739134500245,902.8826916399996,23.986176159000024,4.16906802222739,47.8865,23.4185,2.04481499669065,13.97423274881734,106491904,10,7,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w1-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,balanced_multi_tenant,1,1,100,9900,100,100,0,0,0,89.90398399987498,95.0929629999564,113.70278781004366,3605973.6465000003,3610454.1143499995,9.908616500069911,14.626599949929187,18.069508460366713,10.162814702000105,9.839793692225774,88.451,38.1545,2.31823244964552,17.7213763589092,106438656,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w2-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,balanced_multi_tenant,2,1,100,9900,100,100,0,0,0,195.56913199994597,269.9918566499264,285.0032511598738,3606511.6185,3611584.36535,15.424335000034262,58.78980484983458,64.10768272025052,11.374613302999933,8.791507661506705,87.4785,38.6485,2.263438425812127,16.768745980111248,106446848,3,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w4-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,balanced_multi_tenant,4,1,100,9900,100,100,0,0,0,603.6571215001914,692.8842350499053,710.7564506699013,3608811.8625000003,3616353.5669,82.5233494999793,99.63698880001175,103.87805556022647,16.58880670999997,6.028161141917373,90.416,39.7065,2.277108282019317,13.60285302281397,106528768,5,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w8-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,balanced_multi_tenant,8,1,100,9900,100,100,0,0,0,1116.1256855002648,1787.220693050017,2006.441348060167,3609229.8395,3616438.66505,101.4083944999129,288.1353259499747,293.8454204000528,16.7121939499998,5.983654827079193,93.392,38.546499999999995,2.4228399465580535,14.326733379012936,107298816,10,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w1-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,skew_20_to_1,1,1,100,9900,100,100,0,0,0,59.873060999962036,66.04593655033568,71.27483065997704,3574230.397,3607009.2774,10.716468000055102,14.565814100114947,16.72822081987762,7.183423791000223,13.92093838669039,54.5065,22.4545,2.4274198935625377,22.78306354485764,107241472,2,0,100,100,100,0,0,0,0,0,0,0,2,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w2-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,skew_20_to_1,2,1,100,9900,100,100,0,0,0,116.51607299995703,183.55225580012302,186.9227410402209,3574405.027,3607396.3262,15.484961000083786,57.577445700098906,66.47183287013381,7.609188884000105,13.14200521559804,54.2795,22.679499999999997,2.393328777089442,22.976077616842314,107253760,3,0,100,100,100,0,0,0,0,0,0,0,2,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w4-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,skew_20_to_1,4,1,100,9900,100,100,0,0,0,356.3157255000533,438.46520595016045,474.9739602201044,3601395.3734999998,3609649.66635,66.48404499992466,99.50133960032872,104.68811616016866,10.113077289000103,9.888187061397133,53.7495,22.4285,2.3964821544017654,19.723140790879963,107290624,5,1,100,100,100,0,0,0,0,0,0,0,1,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w8-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,skew_20_to_1,8,1,100,9900,100,100,0,8,0,890.074813999945,1920.359949099838,3211.994371859643,3602988.622,3614531.2799500003,113.10687050013257,407.9631323001649,587.2287735602459,15.26820833299962,6.5495569499053214,68.768,27.843,2.469848795029271,15.707193297963357,107999232,9,3,100,100,100,0,0,0,0,0,0,0,2,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w1-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,many_small_tenants,1,1,100,9900,100,100,0,0,0,98.28581250030766,111.52271620017017,125.02105679067442,3606299.798,3611217.4041,9.263146499961294,13.719436000428686,19.050851010124497,10.93596522900043,9.144140266175683,84.16499999999999,33.6215,2.50330889460613,17.93729356232868,107954176,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w2-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,many_small_tenants,2,1,100,9900,100,100,0,0,0,209.07616049998978,283.1742096499511,293.2860071897631,3606426.1234999998,3612121.87475,14.283789999808505,58.85697870012336,61.145217699331646,12.079215171000214,8.27868355554093,84.64349999999999,33.3645,2.5369329676752232,17.586878509293904,107970560,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w4-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,many_small_tenants,4,1,100,9900,100,100,0,0,0,608.0904770005873,704.7231693999038,715.7984101200421,3608787.3789999997,3616322.3602500004,32.62089549980374,94.69038365000415,100.22935588011023,16.73703258400019,5.9747747695487705,83.1635,33.242999999999995,2.5016845651716153,14.364427504898849,108101632,5,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w8-b1,05dc5264545df0714fa0918818c6383ee7eb3403,10000,many_small_tenants,8,1,100,9900,100,100,0,0,0,1125.5919565001022,1792.7359877501658,1991.564980670637,3609022.522,3616999.6705,95.9523484998499,202.71292520005767,290.6878977301131,17.276141375000407,5.78832957136516,84.132,33.64,2.5009512485136742,14.926116069711382,108789760,9,3,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
