arm_id,source_commit,queue_size,distribution,worker_concurrency,claim_batch_size,sample_jobs,background_queue_jobs,claim_calls,successful_claim_calls,empty_claims,contention_retries,max_retry_exits,claim_latency_p50_ms,claim_latency_p95_ms,claim_latency_p99_ms,queue_wait_p50_ms,queue_wait_p95_ms,result_commit_latency_p50_ms,result_commit_latency_p95_ms,result_commit_latency_p99_ms,end_to_end_seconds,jobs_per_second,fair_explain_median_ms,legacy_fifo_explain_median_ms,fair_vs_legacy_latency_ratio,worker_process_cpu_percent,worker_process_rss_bytes_peak,postgres_connections_peak,postgres_lock_waiting_connections_peak,submitted_count,unique_job_count,terminal_count,lost_count,duplicate_durable_result_count,stale_success_accepted_count,stale_failure_accepted_count,illegal_state_transition_count,orphan_nonterminal_count,attempt_sequence_mismatch_count,fair_first_secondary_tenant_position,legacy_fifo_first_secondary_tenant_position,stale_evidence_scope,stale_evidence_source_commit
fair-q1000-single_tenant-w1-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,single_tenant,1,1,100,900,100,100,0,0,0,50.19947300000638,59.31907780000001,95.282052540001,3603897.4605,3606524.52275,9.871260499991763,14.261003049990961,17.5043898899945,6.251923805000004,15.99507657467363,106.9015,3.5095,30.460606924063256,25.305081241309196,100605952,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w2-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,single_tenant,2,1,100,900,100,100,0,67,0,8.978988000009736,76.89775125000703,266.78090576000983,3601307.1035,3602182.2478500004,12.5674864999894,17.836256599979095,21.41817320000741,2.158910304000017,46.31966405214731,1.2205,2.3015,0.5303063219639366,71.30183098148704,101412864,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w4-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,single_tenant,4,1,100,900,100,100,0,291,0,71.71564349999926,273.17024964998626,356.0239000899979,3601766.7885,3603052.38825,17.253097999983424,28.71754524998238,31.50797079001394,3.0399600169999985,32.89516948932952,1.4495,2.7249999999999996,0.5319266055045873,83.13208939813504,102641664,5,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w8-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,single_tenant,8,1,100,900,112,100,12,738,12,258.9882710000069,1483.994564150005,1600.0063307700032,3605180.9250000003,3608013.2395,68.26441949999662,121.76083910000128,160.09648066999748,8.021562277000015,12.466399505084814,1.2475,2.197,0.5678197542102867,64.43736195654284,103137280,9,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w1-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,balanced_multi_tenant,1,1,100,900,100,100,0,0,0,7.168085500012467,11.206517399996585,12.00404887999941,3601121.23,3601892.6577,9.44009450000749,13.414682449999303,15.532266850006248,1.8339946669999847,54.525785597609286,1.849,3.7165,0.49751109915242836,68.65387100932115,103104512,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w2-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,balanced_multi_tenant,2,1,100,900,100,100,0,0,0,10.88495049999949,17.833047350015363,61.91470373000644,3600948.8965,3601538.9149,14.918043499989153,21.982946349994844,26.99756717001352,1.4667978509999955,68.17572028199018,1.55,3.178,0.4877281308999371,89.77727013318376,103116800,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w4-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,balanced_multi_tenant,4,1,100,900,100,100,0,0,0,18.59723999999119,78.64983259999718,92.29589752001118,3600903.915,3601450.8036499997,29.553960500010135,37.32551154999157,42.40341220999771,1.4049382320000063,71.17750640015294,1.666,3.2415000000000003,0.5139595866111367,93.38914488306077,103403520,5,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w8-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,balanced_multi_tenant,8,1,100,900,100,100,0,88,0,44.20941850000304,370.1218348000025,557.2088890200101,3601440.565,3602217.17285,56.40203000000099,96.0483307499942,119.67661236000798,2.207838331000005,45.29317142288521,2.4425,3.715,0.6574697173620457,78.32745263629526,103436288,9,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w1-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,skew_20_to_1,1,1,100,900,100,100,0,0,0,7.297100500011311,11.466093049996571,12.638549150009522,3600247.5105,3601836.5506999996,9.374644499999363,13.739994750008577,15.410148240024752,1.836972903000003,54.43738437115086,1.704,2.5534999999999997,0.6673193655766596,67.71600860135266,103399424,2,0,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w2-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,skew_20_to_1,2,1,100,900,100,100,0,2,0,10.867015999991736,18.509072450011296,60.53804506999828,3600247.4405000005,3601487.0477,14.268425000011575,19.949671250000733,21.69036876001826,1.4745637400000078,67.81666827098262,2.871,2.611,1.0995787054768287,88.98109036642883,103501824,3,0,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w4-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,skew_20_to_1,4,1,100,900,100,100,0,91,0,23.406656500000622,166.14216215000255,202.26260948999195,3600325.41,3601930.61885,20.367907500016713,33.05559355001008,38.643997270006345,1.9369445929999927,51.62770290972406,1.839,2.6995,0.6812372661604,86.69576579881074,103526400,5,0,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w8-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,skew_20_to_1,8,1,100,900,101,100,1,290,1,102.15365799999176,734.3886590000182,1475.1224260000129,3600530.929,3603990.3275,58.45773850001024,107.42405939999172,163.85510836999498,4.032075273999993,24.801124285756618,2.2375,2.5385,0.8814260389994091,67.68858871755292,104374272,9,1,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w1-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,many_small_tenants,1,1,100,900,100,100,0,0,0,46.89524150001034,54.65177289999871,71.65275281000397,3603475.705,3606076.9894499998,9.85698399999535,14.357435250002482,16.27113690999722,5.891303480999994,16.97417223921826,36.4285,35.802499999999995,1.0174848125130929,28.678152032887972,104349696,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w2-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,many_small_tenants,2,1,100,900,100,100,0,0,0,96.79962549999743,155.46471934997754,164.54045421000728,3603588.5465,3606360.10025,14.40505749999943,58.75591869999113,74.09641696999587,6.02715698099999,16.591570505835506,41.519000000000005,38.34,1.0829160146061556,29.09876617663632,104484864,4,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w4-b1,e04491d360ae32ae54f428e3ef067fa05f83ee3c,1000,many_small_tenants,4,1,100,900,100,100,0,0,0,25.293403500000977,33.89597709999633,85.49579430997652,3601020.803,3601675.9945,28.64037250000706,83.21306395000647,89.29505448999919,1.5687757549999901,63.743973401731104,2.359,3.0315,0.7781626257628237,92.00162913022635,105013248,5,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
