arm_id,source_commit,queue_size,distribution,worker_concurrency,claim_batch_size,sample_jobs,background_queue_jobs,claim_calls,successful_claim_calls,empty_claims,contention_retries,max_retry_exits,claim_latency_p50_ms,claim_latency_p95_ms,claim_latency_p99_ms,queue_wait_p50_ms,queue_wait_p95_ms,result_commit_latency_p50_ms,result_commit_latency_p95_ms,result_commit_latency_p99_ms,end_to_end_seconds,jobs_per_second,fair_explain_median_ms,legacy_fifo_explain_median_ms,fair_vs_legacy_latency_ratio,worker_process_cpu_percent,worker_process_rss_bytes_peak,postgres_connections_peak,postgres_lock_waiting_connections_peak,submitted_count,unique_job_count,terminal_count,lost_count,duplicate_durable_result_count,stale_success_accepted_count,stale_failure_accepted_count,illegal_state_transition_count,orphan_nonterminal_count,attempt_sequence_mismatch_count,fair_first_secondary_tenant_position,legacy_fifo_first_secondary_tenant_position,stale_evidence_scope,stale_evidence_source_commit
fair-q1000-skew_20_to_1-w4-b1,9987a28d707653a45fffa60a283461e2514e3103,1000,skew_20_to_1,4,1,100,900,100,100,0,100,0,46.94778900000074,184.13293195000477,236.75898015998948,3600344.5374999996,3602226.2533,22.462054499982287,37.58423090000491,41.427417389985806,2.223829373000001,44.96747871672255,2.3695,3.185,0.743956043956044,83.94798309015775,103698432,5,0,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w8-b1,9987a28d707653a45fffa60a283461e2514e3103,1000,skew_20_to_1,8,1,100,900,100,100,0,292,0,130.1252570000031,924.63979190002,1026.0154249099876,3600496.511,3604632.24035,80.37629350000941,150.66060964999508,164.8008381700109,4.702071555999993,21.267222076277598,2.3215,2.598,0.8935719784449576,64.33418156174065,104443904,9,2,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w1-b1,9987a28d707653a45fffa60a283461e2514e3103,1000,many_small_tenants,1,1,100,900,100,100,0,0,0,48.34892349998654,54.54774475000761,60.08846315000811,3603609.983,3606268.201,10.048416000003613,13.80823615000679,15.513201780007957,6.0631563649999975,16.493059716760257,38.932500000000005,36.315,1.0720776538620407,29.272492941883748,104431616,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w2-b1,9987a28d707653a45fffa60a283461e2514e3103,1000,many_small_tenants,2,1,100,900,100,100,0,0,0,17.948655500006794,115.678699549997,175.34939016001317,3602662.3645,3603384.33865,15.291668000003256,43.26275250000007,55.83892670997473,2.952423383999985,33.870480955383364,39.923,38.8955,1.026416937692021,53.642207773545,104591360,4,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w4-b1,9987a28d707653a45fffa60a283461e2514e3103,1000,many_small_tenants,4,1,100,900,100,100,0,0,0,27.822935999992637,55.388680649990356,119.63333464001268,3601159.154,3601780.2549,28.592063499985443,40.00305984998808,119.45721195998435,1.6689383279999959,59.918331505896276,2.7935,3.0780000000000003,0.9075698505523065,91.40199463380073,104828928,5,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w8-b1,9987a28d707653a45fffa60a283461e2514e3103,1000,many_small_tenants,8,1,100,900,100,100,0,0,0,57.34052300000769,339.15923055000974,352.79003027998846,3601385.3935000002,3602096.25165,65.87622750001287,102.18006999999427,135.91041083001048,1.986352586999999,50.34352946927244,2.99,3.052,0.9796854521625165,80.5782365364121,104890368,9,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w1-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,single_tenant,1,1,100,9900,100,100,0,0,0,18.2319059999827,22.946010750001733,26.612835339993413,3602274.567,3603687.4901,12.284544000010555,16.868215849984836,20.352706009989,3.2644745460000024,30.632801264304888,14.261,27.872999999999998,0.5116420909123525,46.44939440125141,104857600,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w2-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,single_tenant,2,1,100,9900,100,100,0,90,0,72.82220599999789,160.27412899999402,204.47796386999377,3603243.546,3605376.22515,15.291142500004185,38.240130250011354,44.08382795999189,4.9273549689999925,20.294864207904837,15.7625,30.313499999999998,0.5199828459267324,42.884877288003636,105005056,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w4-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,single_tenant,4,1,100,9900,100,100,0,275,0,219.3128639999884,981.7310224499972,1365.499094530004,3606149.565,3610114.7979,23.78616300003955,88.83471145001636,92.6726167300075,9.722606176999989,10.285308093272583,15.217,29.0905,0.5230917309774669,32.82730665930173,105394176,6,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w8-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,single_tenant,8,1,100,9900,110,100,10,733,10,989.0242154999953,3600.525937650005,4172.505100829977,3612667.9695,3620903.17455,120.03238350001766,200.87056870001163,206.64191835000548,20.624848259999965,4.848520519491093,13.7475,25.372,0.541837458615797,30.123370575527396,106229760,9,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w1-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,balanced_multi_tenant,1,1,100,9900,100,100,0,0,0,30.303584500018133,36.57842740002479,40.032971219991566,3602959.9745,3604777.7697,10.411105999963866,14.273657549986751,16.87766083000726,4.2613309960000265,23.466846413448465,30.164499999999997,43.637,0.6912597107958841,35.01332394504264,106524672,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w2-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,balanced_multi_tenant,2,1,100,9900,100,100,0,0,0,74.5901754999636,119.24452740002494,162.63642845998794,3603059.7555,3605128.7433,15.738433499990379,33.27851184997143,37.098710330003556,4.643549331999964,21.53525091482775,30.423000000000002,44.422,0.6848633559947774,32.47620843839488,106532864,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w4-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,balanced_multi_tenant,4,1,100,9900,100,100,0,1,0,176.18916399999307,253.74095664999174,290.7617317199594,3603598.6075,3606314.54075,33.48564299997747,98.24819720001017,107.4303209900086,5.778540595999971,17.305407539962967,31.674500000000002,45.0175,0.7036041539401344,28.356892086806223,106815488,5,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w8-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,balanced_multi_tenant,8,1,100,9900,100,100,0,67,0,376.39899350000405,1803.5055501999777,2095.766912609998,3605878.7314999998,3609740.2904999997,115.01236799998082,204.67733085000646,217.46200850997332,9.243075221000026,10.818910114763819,31.93,44.6525,0.7150775432506578,24.81267001689363,106909696,9,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w1-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,skew_20_to_1,1,1,100,9900,100,100,0,0,0,25.17608750000022,29.906878649998703,31.16728628995836,3577494.705,3608993.7564000003,12.797211999981073,17.849108400014302,19.681452150014717,3.8964485379999587,25.664396443262113,23.28,33.9255,0.6862094884379007,39.01053495705159,106844160,3,0,100,100,100,0,0,0,0,0,0,0,2,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w2-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,skew_20_to_1,2,1,100,9900,100,100,0,0,0,37.08824550000145,71.3761604500263,95.86371708997889,3572259.3439999996,3603535.719,17.085031999982903,39.12068650002709,46.228367989967886,3.220923389999996,31.046997364317978,20.124000000000002,27.6545,0.7276935037697302,44.460782378310455,106872832,3,0,100,100,100,0,0,0,0,0,0,0,2,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w4-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,skew_20_to_1,4,1,100,9900,100,100,0,88,0,196.7538085000058,503.4045591500131,677.8653948999813,3547866.6865,3607283.50185,32.97983650000447,99.57274414997244,109.69334304998881,7.274798035000003,13.746086079487972,21.0985,29.503500000000003,0.7151185452573423,30.986972258948736,107180032,5,0,100,100,100,0,0,0,0,0,0,0,1,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w8-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,skew_20_to_1,8,1,100,9900,100,100,0,220,0,509.0399779999757,2397.689693200002,3591.293610140013,3553283.1114999996,3612841.687,110.67709599996078,204.81249345004358,212.65436189999264,12.664113391,7.896328539751306,20.545,29.008499999999998,0.7082406880741853,24.702233700964833,107376640,9,1,100,100,100,0,0,0,0,0,0,0,1,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w1-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,many_small_tenants,1,1,100,9900,100,100,0,0,0,29.32008049998558,34.19475534999208,37.26000861997208,3602947.981,3604766.9447500003,10.591871500025718,14.597254699990003,15.619250879958615,4.166267149000021,24.00230144243194,20.381,40.666,0.5011803472188069,41.595842681762555,107532288,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w2-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,many_small_tenants,2,1,100,9900,100,100,0,0,0,41.78035250001244,74.01152614998807,148.96833958003242,3602539.8899999997,3603862.19495,14.955726000010827,26.941594849978397,44.127284759993586,3.2304088849999744,30.95583362971118,19.552,40.6295,0.4812266948891815,52.88709184565074,107708416,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w4-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,many_small_tenants,4,1,100,9900,100,100,0,0,0,87.52680250000822,159.71964285001548,248.75623205998636,3602857.5925000003,3604374.75765,33.43858700000624,82.80741595001473,86.04937842996617,3.777432798999996,26.473005694892336,19.538,41.4445,0.4714256415205878,43.171196888842275,107728896,5,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w8-b1,9987a28d707653a45fffa60a283461e2514e3103,10000,many_small_tenants,8,1,100,9900,100,100,0,0,0,211.49179049999134,404.75792825000644,523.2974116399464,3603083.0835,3604824.6424499997,105.64122100001327,200.44542559996046,212.34112478999037,4.241972898000029,23.573936563137213,20.3705,40.2175,0.506508360788214,42.11250790504192,107827200,9,3,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
