arm_id,source_commit,queue_size,distribution,worker_concurrency,claim_batch_size,sample_jobs,background_queue_jobs,claim_calls,successful_claim_calls,empty_claims,contention_retries,max_retry_exits,claim_latency_p50_ms,claim_latency_p95_ms,claim_latency_p99_ms,queue_wait_p50_ms,queue_wait_p95_ms,result_commit_latency_p50_ms,result_commit_latency_p95_ms,result_commit_latency_p99_ms,end_to_end_seconds,jobs_per_second,fair_explain_median_ms,legacy_fifo_explain_median_ms,fair_vs_legacy_latency_ratio,worker_process_cpu_percent,worker_process_rss_bytes_peak,postgres_connections_peak,postgres_lock_waiting_connections_peak,submitted_count,unique_job_count,terminal_count,lost_count,duplicate_durable_result_count,stale_success_accepted_count,stale_failure_accepted_count,illegal_state_transition_count,orphan_nonterminal_count,attempt_sequence_mismatch_count,fair_first_secondary_tenant_position,legacy_fifo_first_secondary_tenant_position,stale_evidence_scope,stale_evidence_source_commit
fair-q10000-balanced_multi_tenant-w1-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,balanced_multi_tenant,1,1,100,9900,100,100,0,0,0,102.20186199995851,121.45176709994983,142.12563192999488,3606811.4475,3612021.88455,10.69107449995954,15.146965900004261,17.825541439996194,11.642421072000047,8.589278757534323,97.66499999999999,43.1405,2.263881967061114,15.49849418639884,106274816,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w2-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,balanced_multi_tenant,2,1,100,9900,100,100,0,0,0,228.29312299995763,289.01871390001475,292.8382167100028,3607599.0055,3613565.58815,15.215225500071483,65.21033075001128,65.50615000999414,13.167010036999955,7.59473864749818,100.7415,45.435,2.217266424562562,15.211145357768247,106287104,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w4-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,balanced_multi_tenant,4,1,100,9900,100,100,0,0,0,614.781371499987,706.3277968999671,751.20895280994,3610094.8784999996,3617626.1066,80.83015850002084,98.92776389997948,99.70652942004337,17.27440763499999,5.788910515078283,106.474,47.9405,2.2209614000688354,12.614703085880945,106848256,6,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-balanced_multi_tenant-w8-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,balanced_multi_tenant,8,1,100,9900,100,100,0,0,0,1193.390427499935,1599.7097242500954,2088.7647240800447,3609723.3075,3616602.19665,101.87944550000338,219.8156662499967,372.38192038996675,16.35266083399995,6.115212748257035,89.18299999999999,38.0925,2.3412220253330704,13.441295452235952,106926080,9,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w1-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,skew_20_to_1,1,1,100,9900,100,100,0,0,0,63.672203000010086,69.22435549997203,72.75052710999276,3574450.7435,3607366.4860500004,11.306120500023553,14.152398499959416,16.19108865999353,7.549763879000011,13.24544735473837,61.0315,27.663,2.2062502259335575,21.382910219091844,106868736,2,0,100,100,100,0,0,0,0,0,0,0,2,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w2-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,skew_20_to_1,2,1,100,9900,100,100,0,0,0,130.32872650006766,182.2993520999887,240.52696908005487,3574847.4450000003,3608097.802,16.215875999932905,62.68937355001185,77.99301177003827,8.25664206099998,12.111461204349313,64.086,29.003500000000003,2.2095953936593857,20.553093963170646,106881024,3,0,100,100,100,0,0,0,0,0,0,0,2,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w4-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,skew_20_to_1,4,1,100,9900,100,100,0,2,0,391.8170014999873,499.3067921000204,894.9977204800966,3602869.638,3611965.29585,89.33171649999849,119.1253622500426,180.4226444399764,11.922362605999979,8.387599279162552,70.363,30.358,2.317774556953686,17.32067356314731,107212800,5,2,100,100,100,0,0,0,0,0,0,0,1,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-skew_20_to_1-w8-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,skew_20_to_1,8,1,100,9900,100,100,0,13,0,791.6761155000245,1718.7624314499087,2031.4615735199839,3602956.5065,3614128.2770499997,186.49948749998657,495.8003220000137,776.9238028699664,14.378529943999979,6.9548139058352785,65.744,28.9745,2.26902966401491,16.34537262956236,107626496,10,4,100,100,100,0,0,0,0,0,0,0,1,9525,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w1-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,many_small_tenants,1,1,100,9900,100,100,0,0,0,110.68995850001784,124.09275129996331,146.28652822999814,3607154.7180000003,3612730.5678,9.848267000052147,13.61887980000347,15.558699969975596,12.28348793500004,8.14101015356268,95.7535,39.6465,2.4151816679908693,16.358745037510303,107573248,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w2-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,many_small_tenants,2,1,100,9900,100,100,0,0,0,316.71523750003416,382.3778525500586,387.5237663800045,3609022.3725,3617269.9806,14.416170000004058,57.5212351000232,63.64195651994693,16.874172585999986,5.926216499822167,96.02199999999999,39.631,2.422901264161893,13.678546039732895,107634688,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w4-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,many_small_tenants,4,1,100,9900,100,100,0,0,0,892.1845545000338,1017.386443750007,1088.362391720019,3611099.0239999997,3622430.1011,30.79206149999436,99.27442769994741,111.87360421003976,22.047412116000032,4.5356797194092895,105.793,40.016999999999996,2.643701426893571,11.573637520696693,108101632,6,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-many_small_tenants-w8-b1,f8b96fdd8a4e88f0bd1b162b95daa166f2a49aef,10000,many_small_tenants,8,1,100,9900,100,100,0,0,0,1295.8192830000144,2002.0554333999996,2097.879511759994,3610542.7005000003,3618701.6123499996,100.41168000003609,199.34378220000895,297.0212869400352,18.375750584000002,5.441954577195408,96.89349999999999,40.818,2.3737934244695964,13.418339880749834,108355584,9,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
