arm_id,source_commit,queue_size,distribution,worker_concurrency,claim_batch_size,sample_jobs,background_queue_jobs,claim_calls,successful_claim_calls,empty_claims,contention_retries,max_retry_exits,claim_latency_p50_ms,claim_latency_p95_ms,claim_latency_p99_ms,queue_wait_p50_ms,queue_wait_p95_ms,result_commit_latency_p50_ms,result_commit_latency_p95_ms,result_commit_latency_p99_ms,end_to_end_seconds,jobs_per_second,fair_explain_median_ms,legacy_fifo_explain_median_ms,fair_vs_legacy_latency_ratio,worker_process_cpu_percent,worker_process_rss_bytes_peak,postgres_connections_peak,postgres_lock_waiting_connections_peak,submitted_count,unique_job_count,terminal_count,lost_count,duplicate_durable_result_count,stale_success_accepted_count,stale_failure_accepted_count,illegal_state_transition_count,orphan_nonterminal_count,attempt_sequence_mismatch_count,fair_first_secondary_tenant_position,legacy_fifo_first_secondary_tenant_position,stale_evidence_scope,stale_evidence_source_commit
fair-q1000-single_tenant-w1-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,single_tenant,1,1,100,900,100,100,0,0,0,322.45061750000303,379.0733469499898,427.37708067999876,3620081.8325,3634352.87675,10.238706500004469,15.202208550009999,20.565163179992584,33.70505447000001,2.96691405999677,489.85699999999997,3.4565,141.7205265441921,8.691644212020169,100769792,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w2-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,single_tenant,2,1,100,900,100,100,0,64,0,22.31619999999168,112.66489295000565,155.52847930001104,3601636.7484999998,3603021.6852,14.887890499998946,24.778483400002212,40.511015939996476,3.020643089999993,33.10553316644908,8.2585,2.3179999999999996,3.5627696289905098,55.739970590170074,101523456,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w4-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,single_tenant,4,1,100,900,100,100,0,183,0,102.73484199999672,594.1846612999974,702.0084922999929,3603221.6344999997,3605374.7967999997,29.24169750000516,84.03375319999213,100.50024713999748,5.399188233999993,18.521302771086184,8.3735,2.7824999999999998,3.0093441150044926,44.932854956284594,102604800,5,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-single_tenant-w8-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,single_tenant,8,1,100,900,103,100,3,544,3,456.5100140000027,2205.541579900003,2906.861529079997,3607089.6285,3611467.8053,110.26188900000022,208.38882740000597,296.88636580001145,11.512146153000003,8.686477627278954,8.45,2.1925,3.854047890535918,38.308216742459884,103178240,10,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w1-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,balanced_multi_tenant,1,1,100,900,100,100,0,0,0,15.48405850000023,20.32798020000612,24.81462189998772,3601541.9669999997,3602694.2606,9.422105500000555,13.179446799997406,14.482506299992666,2.677184491999995,37.35267416153858,11.277000000000001,3.3875,3.3290036900369007,49.68381775610565,103137280,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w2-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,balanced_multi_tenant,2,1,100,900,100,100,0,0,0,22.028218999999183,31.71178279999935,64.73506387000606,3601195.7295,3602047.8677,14.721635000000788,20.383428799992487,32.39781925000788,2.006040505999991,49.84944207303083,9.912500000000001,3.3765,2.9357322671405304,67.54746177592915,103157760,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w4-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,balanced_multi_tenant,4,1,100,900,100,100,0,0,0,61.69393150000246,75.76549970000528,132.4593736800026,3601467.072,3602367.2959,29.292300999998133,60.1497721000058,94.51086552999514,2.3373953569999912,42.78266391713397,10.027999999999999,3.4115,2.939469441594606,56.71135308924998,103374848,5,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-balanced_multi_tenant-w8-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,balanced_multi_tenant,8,1,100,900,100,100,0,46,0,109.59531900000741,560.4684128000002,762.4427235900133,3602604.1805,3603948.6467999998,108.1630314999984,185.8974338500033,196.8210719999926,3.949161149999995,25.321833220201746,13.0565,3.3195,3.933273083295677,46.769898969557126,103624704,9,3,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w1-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,skew_20_to_1,1,1,100,900,100,100,0,0,0,13.924028499999963,17.73636894998134,21.487488059982095,3600271.3225,3602428.2857,9.767718999995623,13.050996200003338,15.104672280017455,2.464139070000016,40.582125098969904,5.601,2.2279999999999998,2.513913824057451,54.58377805762367,103571456,2,0,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w2-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,skew_20_to_1,2,1,100,900,100,100,0,3,0,20.25211850001085,42.54602290000946,70.59392362999527,3600256.556,3601987.1028,14.962280999995414,24.40541245000389,32.99753860999102,2.025946091999998,49.35965492609963,5.7455,1.996,2.878507014028056,66.6312968706574,103608320,4,0,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w4-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,skew_20_to_1,4,1,100,900,100,100,0,60,0,78.06995749999146,352.43034959997885,449.6340511999981,3600665.8710000003,3603722.20425,32.32164000000637,81.90508430000136,90.57181733000249,3.8043835199999876,26.28546766494255,9.1765,1.984,4.625252016129033,49.537439774210895,104239104,5,1,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-skew_20_to_1-w8-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,skew_20_to_1,8,1,100,900,100,100,0,197,0,275.04203800000937,1191.968115450018,2032.6435078300049,3600621.7824999997,3606912.08645,108.52631800000268,197.08725815000037,218.45437633000049,7.078835795999993,14.126616703908653,9.005500000000001,1.97,4.571319796954316,36.55554707826709,104378368,9,3,100,100,100,0,0,0,0,0,0,0,2,953,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w1-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,many_small_tenants,1,1,100,900,100,100,0,0,0,18.92744049999351,24.18988889999838,33.4067327899909,3601841.0609999998,3603227.22085,9.868996000008678,14.713322349992096,19.995816559978696,3.1519816919999926,31.72607260182025,8.766,2.979,2.942598187311178,51.59759236951823,104542208,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w2-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,many_small_tenants,2,1,100,900,100,100,0,0,0,31.469197500015866,43.857000099997364,72.55745891001142,3601616.3675,3602655.37525,14.675738500002922,22.11938494999827,32.1744184999918,2.48745695300002,40.20170072868762,18.625,3.482,5.348937392303274,60.48297383339636,104550400,3,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w4-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,many_small_tenants,4,1,100,900,100,100,0,0,0,73.94700800000464,165.4100698000093,173.84583968001354,3601848.3535,3603025.7001,30.51064049999752,68.2468634000159,72.94068269999067,2.9042726200000004,34.43202931823941,9.2705,3.4480000000000004,2.6886600928074245,52.503916350662585,104587264,5,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q1000-many_small_tenants-w8-b1,aac76ed05dd17092f39ead7821ceb50abd205770,1000,many_small_tenants,8,1,100,900,100,100,0,0,0,139.84741550001445,417.8421942500009,446.05718239999845,3602120.3044999996,3603522.14495,104.12012750001054,175.40757100000377,197.7727823800104,3.4352229159999865,29.11019239369804,18.6385,3.4385000000000003,5.420532208811982,50.384562729203886,105287680,9,4,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w1-b1,aac76ed05dd17092f39ead7821ceb50abd205770,10000,single_tenant,1,1,100,9900,100,100,0,0,0,58.56921550000038,66.5333031000003,89.04542915001235,3604584.7375,3607734.09245,12.153800999982423,16.28676720000044,22.709096129996198,7.308511132999996,13.682677385339362,59.431,29.4495,2.018064822832306,23.436239814509467,105242624,2,0,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w2-b1,aac76ed05dd17092f39ead7821ceb50abd205770,10000,single_tenant,2,1,100,9900,100,100,0,2,0,143.16627950000793,201.86939570000388,330.83262453998833,3605606.9414999997,3609412.7205999997,18.047754500003066,72.62472239999624,76.9019657099904,8.953035739,11.169395824523916,56.852999999999994,28.7095,1.9802852714258345,21.54959292294191,105254912,3,1,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
fair-q10000-single_tenant-w4-b1,aac76ed05dd17092f39ead7821ceb50abd205770,10000,single_tenant,4,1,100,9900,100,100,0,17,0,381.2801830000154,799.5470262000055,823.9511651500053,3608186.3310000002,3613805.76565,100.21156800000597,211.2539294999976,289.23559491000395,13.46905932300001,7.424423458380511,57.9815,29.113,1.9916016899666815,17.54286639724824,105672704,5,2,100,100,100,0,0,0,0,0,0,0,,,referenced_fault_after_bundle_not_induced_per_arm,03d6987c75f2169c8207f2355f1f9d7528f9d223
